,product_code,state,timestamp,tick_id,best_bid,best_ask,best_bid_size,best_ask_size,total_bid_depth,total_ask_depth,market_bid_size,market_ask_size,ltp,volume,volume_by_product,datetime
268276,ETH_JPY,RUNNING,2022-02-23T21:31:33.357,37497545.0,302735.0,302940.0,0.54,0.2,4025.8577915,2514.1912944,0.0,0.0,302735.0,13901.2057626,13901.2057626,2022-02-23 21:31:33.357000+00:00
268277,ETH_JPY,RUNNING,2022-02-23T21:31:34.077,37497552.0,302735.0,302940.0,0.54,0.2,4025.8577915,2502.1912944,0.0,0.0,302735.0,13901.2057626,13901.2057626,2022-02-23 21:31:34.077000+00:00
268278,ETH_JPY,RUNNING,2022-02-23T21:31:34.077,37497552.0,302735.0,302940.0,0.54,0.2,4025.8577915,2502.1912944,0.0,0.0,302735.0,13901.2057626,13901.2057626,2022-02-23 21:31:34.077000+00:00
268279,ETH_JPY,RUNNING,2022-02-23T21:31:35.497,37497560.0,302735.0,302940.0,0.53,0.2,4019.1627915,2502.1912944,0.0,0.0,302735.0,13901.2157626,13901.2157626,2022-02-23 21:31:35.497000+00:00
268280,ETH_JPY,RUNNING,2022-02-23T21:31:35.62,37497561.0,302735.0,302940.0,0.53,0.2,4025.8477915,2502.1912944,0.0,0.0,302735.0,13901.2157626,13901.2157626,2022-02-23 21:31:35.620000+00:00
268281,ETH_JPY,RUNNING,2022-02-23T21:31:35.62,37497561.0,302735.0,302940.0,0.53,0.2,4025.8477915,2502.1912944,0.0,0.0,302735.0,13901.2157626,13901.2157626,2022-02-23 21:31:35.620000+00:00
268283,ETH_JPY,RUNNING,2022-02-23T21:31:37.337,37497563.0,302735.0,302940.0,0.53,0.2,4019.1627915,2495.5062944,0.0,0.0,302735.0,13901.2157626,13901.2157626,2022-02-23 21:31:37.337000+00:00
268282,ETH_JPY,RUNNING,2022-02-23T21:31:37.337,37497563.0,302735.0,302940.0,0.53,0.2,4019.1627915,2495.5062944,0.0,0.0,302735.0,13901.2157626,13901.2157626,2022-02-23 21:31:37.337000+00:00
268284,ETH_JPY,RUNNING,2022-02-23T21:31:38.35,37497564.0,302735.0,302940.0,0.53,0.2,4019.1627915,2494.5062944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:38.350000+00:00
268285,ETH_JPY,RUNNING,2022-02-23T21:31:38.35,37497564.0,302735.0,302940.0,0.53,0.2,4019.1627915,2494.5062944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:38.350000+00:00
268286,ETH_JPY,RUNNING,2022-02-23T21:31:39.343,37497569.0,302735.0,302940.0,0.53,0.2,4025.8477915,2502.1912944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:39.343000+00:00
268287,ETH_JPY,RUNNING,2022-02-23T21:31:39.343,37497569.0,302735.0,302940.0,0.53,0.2,4025.8477915,2502.1912944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:39.343000+00:00
268288,ETH_JPY,RUNNING,2022-02-23T21:31:41.157,37497572.0,302735.0,302940.0,0.53,0.2,4025.8477915,2495.5062944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:41.157000+00:00
268289,ETH_JPY,RUNNING,2022-02-23T21:31:41.157,37497572.0,302735.0,302940.0,0.53,0.2,4025.8477915,2495.5062944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:41.157000+00:00
268290,ETH_JPY,RUNNING,2022-02-23T21:31:42.26,37497575.0,302735.0,302940.0,0.53,0.2,4019.1627915,2495.5062944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:42.260000+00:00
268291,ETH_JPY,RUNNING,2022-02-23T21:31:42.453,37497577.0,302735.0,302940.0,0.53,0.2,4019.1627915,2495.5062944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:42.453000+00:00
268292,ETH_JPY,RUNNING,2022-02-23T21:31:43.473,37497586.0,302735.0,302940.0,0.53,0.2,4026.3977915,2502.1912944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:43.473000+00:00
268293,ETH_JPY,RUNNING,2022-02-23T21:31:43.473,37497586.0,302735.0,302940.0,0.53,0.2,4026.3977915,2502.1912944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:43.473000+00:00
268294,ETH_JPY,RUNNING,2022-02-23T21:31:43.473,37497586.0,302735.0,302940.0,0.53,0.2,4026.3977915,2502.1912944,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:43.473000+00:00
268295,ETH_JPY,RUNNING,2022-02-23T21:31:45.613,37497588.0,302735.0,302940.0,0.52,0.2,4026.3977915,2502.1912944,0.0,0.0,302735.0,13900.9957626,13900.9957626,2022-02-23 21:31:45.613000+00:00
268296,ETH_JPY,RUNNING,2022-02-23T21:31:45.613,37497588.0,302735.0,302940.0,0.52,0.2,4026.3977915,2502.1912944,0.0,0.0,302735.0,13900.9957626,13900.9957626,2022-02-23 21:31:45.613000+00:00
268301,ETH_JPY,RUNNING,2022-02-23T21:31:47.053,37497595.0,302735.0,302940.0,0.52,0.2,4026.3977915,2500.6182896,0.0,0.0,302735.0,13900.9957626,13900.9957626,2022-02-23 21:31:47.053000+00:00
268299,ETH_JPY,RUNNING,2022-02-23T21:31:47.053,37497595.0,302735.0,302940.0,0.52,0.2,4026.3977915,2500.6182896,0.0,0.0,302735.0,13900.9957626,13900.9957626,2022-02-23 21:31:47.053000+00:00
268300,ETH_JPY,RUNNING,2022-02-23T21:31:47.053,37497595.0,302735.0,302940.0,0.52,0.2,4026.3977915,2500.6182896,0.0,0.0,302735.0,13900.9957626,13900.9957626,2022-02-23 21:31:47.053000+00:00
268298,ETH_JPY,RUNNING,2022-02-23T21:31:47.053,37497595.0,302735.0,302940.0,0.52,0.2,4026.3977915,2500.6182896,0.0,0.0,302735.0,13900.9957626,13900.9957626,2022-02-23 21:31:47.053000+00:00
268297,ETH_JPY,RUNNING,2022-02-23T21:31:47.053,37497595.0,302735.0,302940.0,0.52,0.2,4026.3977915,2500.6182896,0.0,0.0,302735.0,13900.9957626,13900.9957626,2022-02-23 21:31:47.053000+00:00
268302,ETH_JPY,RUNNING,2022-02-23T21:31:49.84,37497598.0,302735.0,302940.0,0.52,0.2,4019.7127915,2494.9332896,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:49.840000+00:00
268303,ETH_JPY,RUNNING,2022-02-23T21:31:49.84,37497598.0,302735.0,302940.0,0.52,0.2,4019.7127915,2494.9332896,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:49.840000+00:00
268304,ETH_JPY,RUNNING,2022-02-23T21:31:51.373,37497608.0,302735.0,302940.0,0.52,0.2,4020.0127915,2494.8018245,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:51.373000+00:00
268305,ETH_JPY,RUNNING,2022-02-23T21:31:51.517,37497609.0,302735.0,302940.0,0.52,0.2,4020.0127915,2495.5351024,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:51.517000+00:00
268306,ETH_JPY,RUNNING,2022-02-23T21:31:52.55,37497610.0,302735.0,302940.0,0.52,0.2,4020.5627915,2495.5351024,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:52.550000+00:00
268308,ETH_JPY,RUNNING,2022-02-23T21:31:52.947,37497612.0,302735.0,302940.0,0.52,0.2,4027.2477915,2502.2201024,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:52.947000+00:00
268307,ETH_JPY,RUNNING,2022-02-23T21:31:52.947,37497612.0,302735.0,302940.0,0.52,0.2,4027.2477915,2502.2201024,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:52.947000+00:00
268309,ETH_JPY,RUNNING,2022-02-23T21:31:53.787,37497614.0,302735.0,302940.0,0.52,0.2,4027.2477915,2502.2201024,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:53.787000+00:00
268310,ETH_JPY,RUNNING,2022-02-23T21:31:53.787,37497614.0,302735.0,302940.0,0.52,0.2,4027.2477915,2502.2201024,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:53.787000+00:00
268311,ETH_JPY,RUNNING,2022-02-23T21:31:54.963,37497616.0,302735.0,302940.0,0.52,0.2,4027.2477915,2502.2201024,0.0,0.0,302735.0,13900.9857626,13900.9857626,2022-02-23 21:31:54.963000+00:00
268312,ETH_JPY,RUNNING,2022-02-23T21:31:56.02,37497617.0,302735.0,302940.0,0.51,0.2,4027.2377915,2502.2201024,0.0,0.0,302735.0,13900.9957626,13900.9957626,2022-02-23 21:31:56.020000+00:00
268313,ETH_JPY,RUNNING,2022-02-23T21:31:56.987,37497621.0,302735.0,302940.0,0.51,0.2,4020.5527915,2495.5351024,0.0,0.0,302735.0,13900.7957626,13900.7957626,2022-02-23 21:31:56.987000+00:00
268314,ETH_JPY,RUNNING,2022-02-23T21:31:57.123,37497624.0,302735.0,302940.0,0.51,0.2,4020.5527915,2507.5351024,0.0,0.0,302735.0,13900.7957626,13900.7957626,2022-02-23 21:31:57.123000+00:00
268315,ETH_JPY,RUNNING,2022-02-23T21:31:57.273,37497628.0,302735.0,302940.0,0.51,0.2,4027.2377915,2514.2201024,0.0,0.0,302735.0,13900.7957626,13900.7957626,2022-02-23 21:31:57.273000+00:00
268317,ETH_JPY,RUNNING,2022-02-23T21:31:58.857,37497656.0,302731.0,302917.0,0.26,0.2,4016.7027915,2508.1951024,0.0,0.0,302731.0,13900.8357626,13900.8357626,2022-02-23 21:31:58.857000+00:00
268316,ETH_JPY,RUNNING,2022-02-23T21:31:58.857,37497656.0,302731.0,302917.0,0.26,0.2,4016.7027915,2508.1951024,0.0,0.0,302731.0,13900.8357626,13900.8357626,2022-02-23 21:31:58.857000+00:00
268318,ETH_JPY,RUNNING,2022-02-23T21:31:59.88,37497676.0,302702.0,302917.0,1.3,0.2,4022.8277915,2502.8100802,0.0,0.0,302702.0,13901.3857626,13901.3857626,2022-02-23 21:31:59.880000+00:00
268319,ETH_JPY,RUNNING,2022-02-23T21:31:59.897,37497679.0,302702.0,302917.0,1.3,0.2,4022.3931203,2514.1468245,0.0,0.0,302702.0,13901.3857626,13901.3857626,2022-02-23 21:31:59.897000+00:00
268320,ETH_JPY,RUNNING,2022-02-23T21:32:01.663,37497703.0,302702.0,302917.0,1.3,0.2,4022.7333164,2514.8061799,0.0,0.0,302702.0,13901.3857626,13901.3857626,2022-02-23 21:32:01.663000+00:00
268321,ETH_JPY,RUNNING,2022-02-23T21:32:01.937,37497707.0,302702.0,302917.0,1.3,0.2,4022.7333164,2514.8061799,0.0,0.0,302702.0,13901.3857626,13901.3857626,2022-02-23 21:32:01.937000+00:00
268322,ETH_JPY,RUNNING,2022-02-23T21:32:01.937,37497707.0,302702.0,302917.0,1.3,0.2,4022.7333164,2514.8061799,0.0,0.0,302702.0,13901.3857626,13901.3857626,2022-02-23 21:32:01.937000+00:00
268323,ETH_JPY,RUNNING,2022-02-23T21:32:03.307,37497716.0,302702.0,302917.0,1.3,0.2,4016.5983164,2508.1211799,0.0,0.0,302702.0,13901.3857626,13901.3857626,2022-02-23 21:32:03.307000+00:00
268324,ETH_JPY,RUNNING,2022-02-23T21:32:04.263,37497732.0,302702.0,302893.0,1.3,0.2,4022.2033164,2515.8661799,0.0,0.0,302702.0,13901.3857626,13901.3857626,2022-02-23 21:32:04.263000+00:00
268325,ETH_JPY,RUNNING,2022-02-23T21:32:04.827,37497754.0,302700.0,302829.0,0.1,1.13,4008.0433164,2516.2768245,0.0,0.0,302702.0,13901.3857626,13901.3857626,2022-02-23 21:32:04.827000+00:00
268326,ETH_JPY,RUNNING,2022-02-23T21:32:05.407,37497786.0,302583.0,302829.0,4.55,1.13,4007.3231203,2516.5973659,0.0,0.0,302583.0,13903.7857626,13903.7857626,2022-02-23 21:32:05.407000+00:00
268327,ETH_JPY,RUNNING,2022-02-23T21:32:06.113,37497805.0,302583.0,302797.0,3.96,1.04,4006.7331203,2516.3944844,0.0,0.0,302583.0,13904.3757626,13904.3757626,2022-02-23 21:32:06.113000+00:00
268328,ETH_JPY,RUNNING,2022-02-23T21:32:06.437,37497812.0,302583.0,302796.0,3.94,0.2,4006.7131203,2516.5944844,0.0,0.0,302583.0,13904.3957626,13904.3957626,2022-02-23 21:32:06.437000+00:00
268329,ETH_JPY,RUNNING,2022-02-23T21:32:06.677,37497816.0,302583.0,302796.0,3.44,0.2,4006.2887358,2516.5944844,0.0,0.0,302583.0,13904.8957626,13904.8957626,2022-02-23 21:32:06.677000+00:00
268330,ETH_JPY,RUNNING,2022-02-23T21:32:07.137,37497828.0,302583.0,302796.0,1.43,0.2,4004.1507358,2504.2028245,0.0,0.0,302583.0,13906.9057626,13906.9057626,2022-02-23 21:32:07.137000+00:00
268332,ETH_JPY,RUNNING,2022-02-23T21:32:08.243,37497850.0,302574.0,302796.0,1.6,0.2,4003.7908394,2505.0708102,0.0,0.0,302583.0,13907.9957626,13907.9957626,2022-02-23 21:32:08.243000+00:00
268331,ETH_JPY,RUNNING,2022-02-23T21:32:08.243,37497850.0,302574.0,302796.0,1.6,0.2,4003.7908394,2505.0708102,0.0,0.0,302583.0,13907.9957626,13907.9957626,2022-02-23 21:32:08.243000+00:00
268333,ETH_JPY,RUNNING,2022-02-23T21:32:09.177,37497888.0,302419.0,302728.0,1.2,1.6,4001.9299534,2516.6580206,0.0,0.0,302419.0,13912.6457626,13912.6457626,2022-02-23 21:32:09.177000+00:00
268334,ETH_JPY,RUNNING,2022-02-23T21:32:10.287,37497909.0,302436.0,302727.0,0.44,0.2,4005.5191001,2498.5900349,0.0,0.0,302419.0,13912.6457626,13912.6457626,2022-02-23 21:32:10.287000+00:00
268335,ETH_JPY,RUNNING,2022-02-23T21:32:10.977,37497918.0,302436.0,302727.0,0.44,0.2,3998.8341001,2516.5500349,0.0,0.0,302419.0,13912.6457626,13912.6457626,2022-02-23 21:32:10.977000+00:00
268336,ETH_JPY,RUNNING,2022-02-23T21:32:11.743,37497926.0,302436.0,302727.0,0.44,0.2,4004.4091001,2516.5500349,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:11.743000+00:00
268337,ETH_JPY,RUNNING,2022-02-23T21:32:12.163,37497938.0,302436.0,302679.0,0.44,1.22,4005.7361482,2505.1787005,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:12.163000+00:00
268338,ETH_JPY,RUNNING,2022-02-23T21:32:13.09,37497963.0,302436.0,302678.0,0.44,0.2,4006.2861482,2516.6528245,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:13.090000+00:00
268339,ETH_JPY,RUNNING,2022-02-23T21:32:13.733,37497971.0,302436.0,302668.0,0.44,0.1,4006.2861482,2517.5396968,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:13.733000+00:00
268340,ETH_JPY,RUNNING,2022-02-23T21:32:14.167,37497983.0,302436.0,302656.0,0.44,1.59,4006.2861482,2505.4996968,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:14.167000+00:00
268341,ETH_JPY,RUNNING,2022-02-23T21:32:14.167,37497983.0,302436.0,302656.0,0.44,1.59,4006.2861482,2505.4996968,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:14.167000+00:00
268342,ETH_JPY,RUNNING,2022-02-23T21:32:14.843,37497997.0,302436.0,302655.0,0.44,0.2,4006.2861482,2516.7128245,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:14.843000+00:00
268343,ETH_JPY,RUNNING,2022-02-23T21:32:15.97,37498019.0,302436.0,302655.0,0.44,0.2,3999.8781566,2517.357776,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:15.970000+00:00
268344,ETH_JPY,RUNNING,2022-02-23T21:32:16.227,37498020.0,302436.0,302655.0,0.44,0.2,3999.8781566,2529.357776,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:16.227000+00:00
268345,ETH_JPY,RUNNING,2022-02-23T21:32:16.613,37498024.0,302436.0,302655.0,0.44,0.2,4000.0781566,2517.357776,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:16.613000+00:00
268346,ETH_JPY,RUNNING,2022-02-23T21:32:16.613,37498024.0,302436.0,302655.0,0.44,0.2,4000.0781566,2517.357776,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:16.613000+00:00
268347,ETH_JPY,RUNNING,2022-02-23T21:32:18.477,37498037.0,302436.0,302655.0,0.44,0.2,4006.7631566,2517.357776,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:18.477000+00:00
268348,ETH_JPY,RUNNING,2022-02-23T21:32:18.593,37498038.0,302436.0,302655.0,0.44,0.2,4006.7631566,2505.357776,0.0,0.0,302419.0,13912.6357626,13912.6357626,2022-02-23 21:32:18.593000+00:00
268350,ETH_JPY,RUNNING,2022-02-23T21:32:19.547,37498058.0,302436.0,302655.0,0.43,0.2,4007.1531566,2517.177776,0.0,0.0,302436.0,13912.6457626,13912.6457626,2022-02-23 21:32:19.547000+00:00
268349,ETH_JPY,RUNNING,2022-02-23T21:32:19.547,37498058.0,302436.0,302655.0,0.43,0.2,4007.1531566,2517.177776,0.0,0.0,302436.0,13912.6457626,13912.6457626,2022-02-23 21:32:19.547000+00:00
268351,ETH_JPY,RUNNING,2022-02-23T21:32:21.097,37498079.0,302436.0,302655.0,0.38,0.2,4006.3030939,2517.3818635,0.0,0.0,302436.0,13912.6957626,13912.6957626,2022-02-23 21:32:21.097000+00:00
268352,ETH_JPY,RUNNING,2022-02-23T21:32:21.097,37498079.0,302436.0,302655.0,0.38,0.2,4006.3030939,2517.3818635,0.0,0.0,302436.0,13912.6957626,13912.6957626,2022-02-23 21:32:21.097000+00:00
268353,ETH_JPY,RUNNING,2022-02-23T21:32:22.437,37498106.0,302419.0,302655.0,1.2,0.75,4006.0490939,2517.8418339,0.0,0.0,302436.0,13912.6857626,13912.6857626,2022-02-23 21:32:22.437000+00:00
268354,ETH_JPY,RUNNING,2022-02-23T21:32:22.723,37498113.0,302419.0,302654.0,1.2,0.2,4005.9530939,2517.8418339,0.0,0.0,302436.0,13912.6857626,13912.6857626,2022-02-23 21:32:22.723000+00:00
268355,ETH_JPY,RUNNING,2022-02-23T21:32:23.123,37498117.0,302419.0,302654.0,1.2,0.2,4006.4650939,2505.8418339,0.0,0.0,302436.0,13912.2857626,13912.2857626,2022-02-23 21:32:23.123000+00:00
268356,ETH_JPY,RUNNING,2022-02-23T21:32:23.56,37498129.0,302389.0,302609.0,0.55,1.18,3985.6550939,2517.1858245,0.0,0.0,302436.0,13912.2857626,13912.2857626,2022-02-23 21:32:23.560000+00:00
268357,ETH_JPY,RUNNING,2022-02-23T21:32:24.617,37498161.0,302389.0,302590.0,0.55,0.2,4004.4204765,2517.6180184,0.0,0.0,302436.0,13912.2857626,13912.2857626,2022-02-23 21:32:24.617000+00:00
268358,ETH_JPY,RUNNING,2022-02-23T21:32:24.923,37498163.0,302389.0,302590.0,0.55,0.2,4004.2284765,2505.6180184,0.0,0.0,302436.0,13912.2857626,13912.2857626,2022-02-23 21:32:24.923000+00:00
268359,ETH_JPY,RUNNING,2022-02-23T21:32:26.12,37498193.0,302321.0,302590.0,1.34,0.2,4003.2670267,2504.9085098,0.0,0.0,302321.0,13912.8757626,13912.8757626,2022-02-23 21:32:26.120000+00:00
268360,ETH_JPY,RUNNING,2022-02-23T21:32:26.68,37498207.0,302321.0,302588.0,1.33,0.2,4002.5008303,2521.9331445,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:26.680000+00:00
268361,ETH_JPY,RUNNING,2022-02-23T21:32:26.93,37498212.0,302321.0,302588.0,1.33,0.2,4002.0944495,2522.7045312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:26.930000+00:00
268362,ETH_JPY,RUNNING,2022-02-23T21:32:27.99,37498230.0,302321.0,302590.0,1.33,0.2,4002.0944495,2516.1331445,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:27.990000+00:00
268364,ETH_JPY,RUNNING,2022-02-23T21:32:28.48,37498235.0,302321.0,302590.0,1.33,0.2,4002.0944495,2516.9083881,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:28.480000+00:00
268363,ETH_JPY,RUNNING,2022-02-23T21:32:28.48,37498235.0,302321.0,302590.0,1.33,0.2,4002.0944495,2516.9083881,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:28.480000+00:00
268365,ETH_JPY,RUNNING,2022-02-23T21:32:28.713,37498237.0,302321.0,302590.0,1.33,0.2,4002.0944495,2516.9083881,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:28.713000+00:00
268366,ETH_JPY,RUNNING,2022-02-23T21:32:29.73,37498241.0,302321.0,302567.0,1.32,0.17,4002.0844495,2504.8383881,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:29.730000+00:00
268367,ETH_JPY,RUNNING,2022-02-23T21:32:30.913,37498259.0,302321.0,302567.0,1.32,0.17,4003.0844495,2516.7573925,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:30.913000+00:00
268368,ETH_JPY,RUNNING,2022-02-23T21:32:31.203,37498261.0,302321.0,302567.0,1.32,0.17,4003.0844495,2516.7573925,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:31.203000+00:00
268369,ETH_JPY,RUNNING,2022-02-23T21:32:31.203,37498261.0,302321.0,302567.0,1.32,0.17,4003.0844495,2516.7573925,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:31.203000+00:00
268370,ETH_JPY,RUNNING,2022-02-23T21:32:32.823,37498272.0,302321.0,302567.0,1.87,0.17,4003.7718391,2505.1646312,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:32.823000+00:00
268371,ETH_JPY,RUNNING,2022-02-23T21:32:32.823,37498272.0,302321.0,302567.0,1.87,0.17,4003.7718391,2505.1646312,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:32.823000+00:00
268372,ETH_JPY,RUNNING,2022-02-23T21:32:33.19,37498273.0,302321.0,302567.0,1.87,0.17,4003.7718391,2505.7146312,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:33.190000+00:00
268373,ETH_JPY,RUNNING,2022-02-23T21:32:33.727,37498275.0,302321.0,302567.0,1.87,0.17,4003.7718391,2505.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:33.727000+00:00
268374,ETH_JPY,RUNNING,2022-02-23T21:32:35.183,37498276.0,302321.0,302567.0,1.87,0.17,4004.2718391,2505.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:35.183000+00:00
268375,ETH_JPY,RUNNING,2022-02-23T21:32:35.183,37498276.0,302321.0,302567.0,1.87,0.17,4004.2718391,2505.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:35.183000+00:00
268376,ETH_JPY,RUNNING,2022-02-23T21:32:35.183,37498276.0,302321.0,302567.0,1.87,0.17,4004.2718391,2505.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:35.183000+00:00
268377,ETH_JPY,RUNNING,2022-02-23T21:32:35.183,37498276.0,302321.0,302567.0,1.87,0.17,4004.2718391,2505.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:35.183000+00:00
268378,ETH_JPY,RUNNING,2022-02-23T21:32:37.53,37498280.0,302321.0,302567.0,1.87,0.17,4004.2718391,2505.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:37.530000+00:00
268379,ETH_JPY,RUNNING,2022-02-23T21:32:37.53,37498280.0,302321.0,302567.0,1.87,0.17,4004.2718391,2505.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:37.530000+00:00
268380,ETH_JPY,RUNNING,2022-02-23T21:32:38.903,37498284.0,302321.0,302567.0,1.87,0.17,4004.2718391,2505.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:38.903000+00:00
268381,ETH_JPY,RUNNING,2022-02-23T21:32:39.46,37498287.0,302321.0,302567.0,1.87,0.17,4004.2718391,2517.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:39.460000+00:00
268382,ETH_JPY,RUNNING,2022-02-23T21:32:39.593,37498289.0,302321.0,302567.0,1.87,0.17,4004.1118391,2517.7146312,0.0,0.0,302321.0,13912.8857626,13912.8857626,2022-02-23 21:32:39.593000+00:00
268383,ETH_JPY,RUNNING,2022-02-23T21:32:40.797,37498306.0,302321.0,302567.0,1.86,0.17,4004.2658391,2505.7146312,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:40.797000+00:00
268384,ETH_JPY,RUNNING,2022-02-23T21:32:40.953,37498310.0,302338.0,302567.0,0.24,0.17,4004.5058391,2517.7146312,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:40.953000+00:00
268385,ETH_JPY,RUNNING,2022-02-23T21:32:41.9,37498321.0,302338.0,302567.0,0.24,0.17,4004.9358391,2505.7146312,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:41.900000+00:00
268386,ETH_JPY,RUNNING,2022-02-23T21:32:41.9,37498321.0,302338.0,302567.0,0.24,0.17,4004.9358391,2505.7146312,0.0,0.0,302321.0,13912.8957626,13912.8957626,2022-02-23 21:32:41.900000+00:00
268387,ETH_JPY,RUNNING,2022-02-23T21:32:43.11,37498329.0,302338.0,302567.0,0.24,0.72,4005.4858391,2506.2646312,0.0,0.0,302321.0,13912.3457626,13912.3457626,2022-02-23 21:32:43.110000+00:00
268388,ETH_JPY,RUNNING,2022-02-23T21:32:43.277,37498332.0,302338.0,302567.0,0.24,0.72,4005.4858391,2518.2646312,0.0,0.0,302321.0,13912.3457626,13912.3457626,2022-02-23 21:32:43.277000+00:00
268389,ETH_JPY,RUNNING,2022-02-23T21:32:44.597,37498348.0,302338.0,302567.0,0.24,0.72,4005.6158391,2518.0646312,0.0,0.0,302321.0,13912.3457626,13912.3457626,2022-02-23 21:32:44.597000+00:00
268390,ETH_JPY,RUNNING,2022-02-23T21:32:44.973,37498350.0,302338.0,302567.0,0.24,0.72,4005.6158391,2518.0646312,0.0,0.0,302321.0,13912.3357626,13912.3357626,2022-02-23 21:32:44.973000+00:00
268391,ETH_JPY,RUNNING,2022-02-23T21:32:45.72,37498355.0,302338.0,302567.0,0.24,0.72,4005.6158391,2506.0646312,0.0,0.0,302321.0,13912.3357626,13912.3357626,2022-02-23 21:32:45.720000+00:00
268392,ETH_JPY,RUNNING,2022-02-23T21:32:45.977,37498357.0,302338.0,302567.0,0.24,0.72,4005.6158391,2506.0646312,0.0,0.0,302321.0,13912.3357626,13912.3357626,2022-02-23 21:32:45.977000+00:00
268393,ETH_JPY,RUNNING,2022-02-23T21:32:46.757,37498359.0,302338.0,302567.0,0.24,0.72,4005.6158391,2506.0646312,0.0,0.0,302321.0,13912.3357626,13912.3357626,2022-02-23 21:32:46.757000+00:00
